ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class
AS/NZS 2007.2:2003 (Legacy),SIMPSON,12,400,Single,Australia,,570.0,820.0,REGULAR ECO,52B850WJ,AS/NZS 2007.1:2005,2.02,2.0,,,REGULAR ECO,79.0,"Australia,New Zealand",,13428,Expired,20.08,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),SIMPSON,12,400,Single,Australia,,570.0,820.0,REGULAR ECO,52B,AS/NZS 2007.1:2005,2.02,2.0,,,REGULAR ECO,79.0,"Australia,New Zealand",,13428,Expired,20.08,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),WESTINGHOUSE,12,414,Single,Australia,,575.0,820.0,Normal Eco,SB947AH,AS/NZS 2007.1:2005,1.93,1.5,,,Normal Eco,98.0,"Australia,New Zealand",,14922,Expired,22.16,Built-in,False,595.0,2009-03-18,,
AS/NZS 2007.2:2003 (Legacy),ARISTON,12,426,Single,Italy,,600.0,850.0,Eco Wash,L 64,AS/NZS 2007.1:2005,1.845,1.5,,,Eco Wash,133.0,"Australia,New Zealand",,15233,Expired,20.0,Freestanding,False,600.0,2009-05-06,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,453,Single,Italy,,575.0,818.0,Bio 50C with prewash,ESI6110X,AS/NZS 2007.1:2005,1.67,1.5,,,Bio 50C with prewash,96.0,"Australia,New Zealand",,15134,Expired,18.73,Built-in,True,596.0,2009-04-22,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,453,Single,Italy,,575.0,818.0,Bio 50C with prewash,ESI6110U,AS/NZS 2007.1:2005,1.67,1.5,,,Bio 50C with prewash,96.0,"Australia,New Zealand",,15134,Expired,18.73,Built-in,True,596.0,2009-04-22,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,453,Single,Italy,,575.0,818.0,Bio 50C with prewash,ESL6100,AS/NZS 2007.1:2005,1.67,1.5,,,Bio 50C with prewash,96.0,"Australia,New Zealand",,15134,Expired,18.73,Built-in,True,596.0,2009-04-22,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,453,Single,Italy,,575.0,818.0,Bio 50C with prewash,ESF6100W,AS/NZS 2007.1:2005,1.67,1.5,,,Bio 50C with prewash,96.0,"Australia,New Zealand",,15134,Expired,18.73,Built-in,True,596.0,2009-04-22,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,453,Single,Italy,,575.0,818.0,Bio 50C with prewash,ESF6100X,AS/NZS 2007.1:2005,1.67,1.5,,,Bio 50C with prewash,96.0,"Australia,New Zealand",,15134,Expired,18.73,Built-in,True,596.0,2009-04-22,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,453,Single,Italy,,575.0,818.0,Bio 50C with prewash,ESI6110U,AS/NZS 2007.1:2005,1.67,1.5,,,Bio 50C with prewash,96.0,"Australia,New Zealand",,15134,Expired,18.73,Built-in,True,596.0,2009-04-22,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,383,Single,Italy,,575.0,818.0,BIO with prewash,ESL 6180,AS/NZS 2007.1:2005,2.14,2.0,,,BIO with prewash,160.0,"Australia,New Zealand",,15103,Expired,15.3,Built-in,True,596.0,2009-04-22,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,383,Single,Italy,,575.0,818.0,BIO with prewash,ESI 6180X,AS/NZS 2007.1:2005,2.14,2.0,,,BIO with prewash,160.0,"Australia,New Zealand",,15103,Expired,15.3,Built-in,True,596.0,2009-04-22,,
AS/NZS 2007.2:2003 (Legacy),ELECTROLUX,12,383,Single,Italy,,575.0,818.0,BIO with prewash,ESI 6180U,AS/NZS 2007.1:2005,2.14,2.0,,,BIO with prewash,160.0,"Australia,New Zealand",,15103,Expired,15.3,Built-in,True,596.0,2009-04-22,,
AS/NZS 2007.2:2003 (Legacy),ARISTON,12,429,Single,Italy,,600.0,850.0,Eco,LI 640 A,AS/NZS 2007.1:2005,1.826,1.5,,,Eco,139.0,"Australia,New Zealand",,19455,Expired,20.7,Freestanding,False,600.0,2010-02-01,,
AS/NZS 2007.2:2003 (Legacy),ARISTON,12,429,Single,Italy,,600.0,850.0,Eco,LV 640 A,AS/NZS 2007.1:2005,1.826,1.5,,,Eco,139.0,"Australia,New Zealand",,19455,Expired,20.7,Freestanding,False,600.0,2010-02-01,,
AS/NZS 2007.2:2003 (Legacy),MISTRAL,12,387,Single,China,,580.0,850.0,Normal,MDW12E,AS/NZS 2007.1:2005,2.11,2.0,,,Normal,106.0,"Australia,New Zealand",,16607,Expired,17.4,Built-in,True,600.0,2009-08-30,,
AS/NZS 2007.2:2003 (Legacy),INDESIT,12,389,Single,Italy,,600.0,850.0,"No 3, ECO",IDE 1005,AS/NZS 2007.1:2005,2.1,2.0,,,"No 3, ECO",135.0,"Australia,New Zealand",,15826,Expired,19.7,Freestanding,False,600.0,2009-06-28,,
AS/NZS 2007.2:2003 (Legacy),INDESIT,12,389,Single,Italy,,600.0,850.0,"No 3, ECO",IDE 1000,AS/NZS 2007.1:2005,2.1,2.0,,,"No 3, ECO",135.0,"Australia,New Zealand",,15826,Expired,19.7,Freestanding,False,600.0,2009-06-28,,
AS/NZS 2007.2:2003 (Legacy),INDESIT,12,388,Single,Italy,,600.0,850.0,"No 3, ECO",IDL60,AS/NZS 2007.1:2005,2.107,2.0,,,"No 3, ECO",137.0,"Australia,New Zealand",,15825,Expired,19.5,Freestanding,False,600.0,2009-06-28,,
AS/NZS 2007.2:2003 (Legacy),ARISTON,12,406,Single,Italy,,600.0,850.0,Eco Wash,L 63,AS/NZS 2007.1:2005,1.98,1.5,,,Eco Wash,133.0,"Australia,New Zealand",,15237,Expired,20.0,Freestanding,False,600.0,2009-05-06,,
AS/NZS 2007.2:2003 (Legacy),SIMPSON,12,332,Single,Australia,,570.0,820.0,ECO,52B890SJ,AS/NZS 2007.1:2005,2.54,2.5,,,ECO,155.0,"Australia,New Zealand",,13424,Expired,16.2,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),SIMPSON,12,332,Single,Australia,,570.0,820.0,ECO,52B890WJ,AS/NZS 2007.1:2005,2.54,2.5,,,ECO,155.0,"Australia,New Zealand",,13424,Expired,16.2,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),SIMPSON,12,332,Single,Australia,,570.0,820.0,ECO,52B,AS/NZS 2007.1:2005,2.54,2.5,,,ECO,155.0,"Australia,New Zealand",,13424,Expired,16.2,Built-in,False,595.0,2008-09-28,,
AS/NZS 2007.2:2003 (Legacy),PARMCO,14,448,Single,Turkey,,,,Program No 4 Eco ,TD6W-F1,AS/NZS 2007.1:2005,2.1369,2.0,,,Program No 4 Eco ,153.0,New Zealand,,14242,Approved,18.2,Freestanding,False,,,,
AS/NZS 2007.2:2005,LG,12,260,Single,"""Korea, Republic of""",True,600.0,850.0,,LD-1204M,AS/NZS 2007.1:2005,3.230114683,3.0,0.0,1.1,ECO 50,97.0,"Australia,New Zealand",1.1,33429,Expired,20.0,Freestanding,False,600.0,2012-03-18,,
AS/NZS 2007.2:2005,LG,12,260,Single,"""Korea, Republic of""",True,600.0,850.0,,LD-1204W,AS/NZS 2007.1:2005,3.230114683,3.0,0.0,1.1,ECO 50,97.0,"Australia,New Zealand",1.1,33429,Expired,20.0,Freestanding,False,600.0,2012-03-18,,
AS/NZS 2007.2:2005,SMEG,12,233,Single,Italy,False,600.0,580.0,,STH905,AS/NZS 2007.1:2005,3.53,3.5,0.0,0.595,Normal ECO,172.0,Australia,0.064,33538,Expired,12.6,Built-in,False,860.0,2012-04-04,,
AS/NZS 2007.2:2005,SMEG,14,269,Single,Italy,False,600.0,850.0,,SA626,AS/NZS 2007.1:2005,3.56,3.5,0.0,0.358,Normal ECO,125.0,Australia,0.0673,33548,Expired,21.5,Freestanding,False,600.0,2012-04-04,,
AS/NZS 2007.2:2005,OMEGA,12,261,Single,Italy,False,600.0,850.0,,PL2006,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,Australia,0.072,33542,Expired,16.9,Freestanding,False,600.0,2012-04-04,,
AS/NZS 2007.2:2005,OMEGA,12,261,Single,Italy,False,600.0,850.0,,DW2006,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,Australia,0.072,33542,Expired,16.9,Freestanding,False,600.0,2012-04-04,,
AS/NZS 2007.2:2005,SMEG,12,281,Single,Italy,False,600.0,580.0,,STH903,AS/NZS 2007.1:2005,3.012,3.0,0.0,0.595,Normal ECO,178.0,Australia,0.064,33541,Expired,14.7,Built-in,False,860.0,2012-04-04,,
AS/NZS 2007.2:2005,MIDEA,12,277,Single,China,True,,,,WQP12-9270,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,34068,Expired,14.1,Freestanding,False,,2012-05-09,,
AS/NZS 2007.2:2005,MIDEA,12,277,Single,China,True,,,,WQP12-9260A,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,34068,Expired,14.1,Freestanding,False,,2012-05-09,,
AS/NZS 2007.2:2005,MIDEA,12,277,Single,China,True,,,,WQP12-9242,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,34068,Expired,14.1,Freestanding,False,,2012-05-09,,
AS/NZS 2007.2:2005,MIDEA,12,277,Single,China,True,,,,WQP12-9250C,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,34068,Expired,14.1,Freestanding,False,,2012-05-09,,
AS/NZS 2007.2:2005,MIDEA,12,277,Single,China,True,,,,WQP12-9250B,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,34068,Expired,14.1,Freestanding,False,,2012-05-09,,
AS/NZS 2007.2:2005,MIDEA,12,277,Single,China,True,,,,WQP12-9257,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,34068,Expired,14.1,Freestanding,False,,2012-05-09,,
AS/NZS 2007.2:2005,SMEG,12,261,Single,Italy,False,600.0,850.0,,SA683-2,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,"Australia,New Zealand",0.072,33582,Expired,16.9,Freestanding,False,600.0,2012-04-04,,
AS/NZS 2007.2:2005,SMEG,12,261,Single,Italy,False,600.0,850.0,,PL8210,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,"Australia,New Zealand",0.072,33582,Expired,16.9,Freestanding,False,600.0,2012-04-04,,
AS/NZS 2007.2:2005,SMEG,12,261,Single,Italy,False,600.0,850.0,,SA8210,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,"Australia,New Zealand",0.072,33582,Expired,16.9,Freestanding,False,600.0,2012-04-04,,
AS/NZS 2007.2:2005,SMEG,12,261,Single,Italy,False,600.0,850.0,,SA683-1,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,"Australia,New Zealand",0.072,33582,Expired,16.9,Freestanding,False,600.0,2012-04-04,,
AS/NZS 2007.2:2005,SMEG,12,261,Single,Italy,False,600.0,850.0,,SA8200,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,"Australia,New Zealand",0.072,33582,Expired,16.9,Freestanding,False,600.0,2012-04-04,,
AS/NZS 2007.2:2005,SMEG,12,261,Single,Italy,False,600.0,850.0,,PL823,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,"Australia,New Zealand",0.072,33582,Expired,16.9,Freestanding,False,600.0,2012-04-04,,
AS/NZS 2007.2:2005,SMEG,12,261,Single,Italy,False,600.0,850.0,,SA823,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,"Australia,New Zealand",0.072,33582,Expired,16.9,Freestanding,False,600.0,2012-04-04,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,580.0,850.0,,DL06-01,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.47,normal,124.0,"Australia,New Zealand",1.47,26348,Expired,15.7,Freestanding,False,600.0,2011-06-08,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,580.0,850.0,,WQP12-9265,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.47,normal,124.0,"Australia,New Zealand",1.47,26348,Expired,15.7,Freestanding,False,600.0,2011-06-08,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,580.0,850.0,,WQP12-9240B,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.47,normal,124.0,"Australia,New Zealand",1.47,26348,Expired,15.7,Freestanding,False,600.0,2011-06-08,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,580.0,850.0,,WQP12-9240AS,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.47,normal,124.0,"Australia,New Zealand",1.47,26348,Expired,15.7,Freestanding,False,600.0,2011-06-08,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,580.0,850.0,,WQP12-9240A,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.47,normal,124.0,"Australia,New Zealand",1.47,26348,Expired,15.7,Freestanding,False,600.0,2011-06-08,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,580.0,850.0,,WQP12-9240,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.47,normal,124.0,"Australia,New Zealand",1.47,26348,Expired,15.7,Freestanding,False,600.0,2011-06-08,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,580.0,850.0,,WQP12-9235C,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.47,normal,124.0,"Australia,New Zealand",1.47,26348,Expired,15.7,Freestanding,False,600.0,2011-06-08,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,580.0,850.0,,WQP12-9235B,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.47,normal,124.0,"Australia,New Zealand",1.47,26348,Expired,15.7,Freestanding,False,600.0,2011-06-08,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,580.0,850.0,,WQP12-9235A,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.47,normal,124.0,"Australia,New Zealand",1.47,26348,Expired,15.7,Freestanding,False,600.0,2011-06-08,,
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,580.0,850.0,,WQP12-9235,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.47,normal,124.0,"Australia,New Zealand",1.47,26348,Expired,15.7,Freestanding,False,600.0,2011-06-08,,
AS/NZS 2007.2:2005,SANYO,12,336,Single,China,False,850.0,580.0,,DW-MS600F,AS/NZS 2007.1:2005,2.51117,2.5,0.000177,2.388295,Normal setting,136.0,"Australia,New Zealand",0.29352,25987,Expired,15.573,Freestanding,False,600.0,2011-09-07,,
AS/NZS 2007.2:2005,Haier,12,387,Single,China,False,600.0,850.0,,HDW101SS,AS/NZS 2007.1:2005,2.114973099,2.0,0.0,0.0,Normal and Economy,128.0,"Australia,New Zealand",0.0,32543,Expired,14.6,Freestanding,False,600.0,2012-02-07,,
AS/NZS 2007.2:2005,Haier,12,387,Single,China,False,600.0,850.0,,HDW101WH,AS/NZS 2007.1:2005,2.114973099,2.0,0.0,0.0,Normal and Economy,128.0,"Australia,New Zealand",0.0,32543,Expired,14.6,Freestanding,False,600.0,2012-02-07,,
AS/NZS 2007.2:2005,CANDY,6,261,Single,China,True,,,,CDCF  6-AUS,AS/NZS 2007.1:2005,1.276,1.0,0.0,0.67,Normal,123.0,"Australia,New Zealand",0.64,53013,Approved,8.1,Freestanding,False,,2015-09-09,,
AS/NZS 2007.2:2005,CANDY,6,261,Single,China,True,,,,CDCF  6S-AUS,AS/NZS 2007.1:2005,1.276,1.0,0.0,0.67,Normal,123.0,"Australia,New Zealand",0.64,53013,Approved,8.1,Freestanding,False,,2015-09-09,,
AS/NZS 2007.2:2005,OMEGA,12,277,Single,China,True,,,,PL401XA,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,38343,Expired,14.1,Freestanding,False,,2013-05-12,,
AS/NZS 2007.2:2005,OMEGA,12,277,Single,China,True,,,,DW401WA,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,38343,Expired,14.1,Freestanding,False,,2013-05-12,,
AS/NZS 2007.2:2005,OMEGA,12,277,Single,China,True,,,,DW401XA,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,New Zealand",0.2927,38343,Expired,14.1,Freestanding,False,,2013-05-12,,
AS/NZS 2007.2:2005,VENETO,12,387,Single,China,False,600.0,850.0,,VDW6**,AS/NZS 2007.1:2005,2.114973099,2.0,0.0,0.0,Normal and Economy,128.0,"Australia,New Zealand",0.0,31896,Expired,14.6,Freestanding,False,600.0,2012-05-28,,
AS/NZS 2007.2:2005,SAGI,12,319,Single,China,True,580.0,850.0,,SADE12S,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,33639,Approved,15.7,Freestanding,False,600.0,,,
AS/NZS 2007.2:2005,SAGI,12,319,Single,China,True,580.0,850.0,,SADE12W,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,33639,Approved,15.7,Freestanding,False,600.0,,,
AS/NZS 2007.2:2005,ST GEORGE,12,327,Dual,China,True,,,,8516200,AS/NZS 2007.1:2005,2.5873,2.5,0.0,0.39,Normal,140.0,Australia,0.2,58386,Approved,10.5,Built-in,False,,2013-06-15,,
AS/NZS 2007.2:2005,Haier,12,382,Single,China,True,,,,HDW104**T,AS/NZS 2007.1:2005,2.1514,2.0,0.0,1.6,NORMAL WASH,93.0,"Australia,New Zealand",2.1,33673,Expired,11.5,Freestanding,False,,2012-06-04,2010-05-17,
AS/NZS 2007.2:2005,Haier,12,382,Single,China,True,,,,HDW103**T,AS/NZS 2007.1:2005,2.1514,2.0,0.0,1.6,NORMAL WASH,93.0,"Australia,New Zealand",2.1,33673,Expired,11.5,Freestanding,False,,2012-06-04,2010-05-17,
AS/NZS 2007.2:2005,Haier,12,382,Single,China,True,,,,HDW102**T,AS/NZS 2007.1:2005,2.1514,2.0,0.0,1.6,NORMAL WASH,93.0,"Australia,New Zealand",2.1,33673,Expired,11.5,Freestanding,False,,2012-06-04,2010-05-17,
AS/NZS 2007.2:2005,Haier,12,382,Single,China,True,,,,HDW101**T,AS/NZS 2007.1:2005,2.1514,2.0,0.0,1.6,NORMAL WASH,93.0,"Australia,New Zealand",2.1,33673,Expired,11.5,Freestanding,False,,2012-06-04,2010-05-17,
AS/NZS 2007.2:2005,Haier,12,382,Single,China,True,,,,HDW100**T,AS/NZS 2007.1:2005,2.1514,2.0,0.0,1.6,NORMAL WASH,93.0,"Australia,New Zealand",2.1,33673,Expired,11.5,Freestanding,False,,2012-06-04,2010-05-17,
AS/NZS 2007.2:2005,Levante,12,311,Single,China,False,,,,LEV-DW605A,AS/NZS 2007.1:2005,2.7279,2.5,0.0,2.38,Normal,120.0,"Australia,New Zealand",0.0,56038,Approved,12.0,Freestanding,False,,2016-02-29,,
AS/NZS 2007.2:2005,ARDA,8,244,Single,China,True,580.0,850.0,,RV45DWSS,AS/NZS 2007.1:2005,2.27,2.0,0.0,2.0,Normal,120.0,"Australia,New Zealand",0.0,55493,Approved,12.12,Freestanding,False,450.0,2016-01-31,,
AS/NZS 2007.2:2005,DELONGHI,12,319,Single,China,True,,,,DW67S,AS/NZS 2007.1:2005,2.65674,2.5,0.0,1.5,Normal ,124.0,"Australia,New Zealand",1.5,33710,Expired,15.7,Freestanding,False,,2012-07-12,,
AS/NZS 2007.2:2005,DELONGHI,12,319,Single,China,True,,,,DW67W,AS/NZS 2007.1:2005,2.65674,2.5,0.0,1.5,Normal ,124.0,"Australia,New Zealand",1.5,33710,Expired,15.7,Freestanding,False,,2012-07-12,,
AS/NZS 2007.2:2005,DELONGHI,12,319,Single,China,True,,,,DW47S,AS/NZS 2007.1:2005,2.65674,2.5,0.0,1.5,Normal ,124.0,"Australia,New Zealand",1.5,33710,Expired,15.7,Freestanding,False,,2012-07-12,,
AS/NZS 2007.2:2005,DELONGHI,12,319,Single,China,True,,,,DW47W,AS/NZS 2007.1:2005,2.65674,2.5,0.0,1.5,Normal ,124.0,"Australia,New Zealand",1.5,33710,Expired,15.7,Freestanding,False,,2012-07-12,,
AS/NZS 2007.2:2005,BOSCH,14,323,Single,Germany,True,,,,SMU69M05AU,AS/NZS 2007.1:2005,3.05,3.0,0.0,0.126,Normal 45,157.0,"Australia,Fiji,New Zealand",0.125,51973,Approved,10.22,Built-in,False,,2015-08-12,,
AS/NZS 2007.2:2005,SIEMENS,8,180,Single,Germany,True,,,,SC76M530AU,AS/NZS 2007.1:2005,3.12,3.0,0.0,0.125,Normal 45,167.0,"Australia,Fiji,New Zealand",0.125,51966,Approved,10.01,Built-in,False,,2015-07-20,,
AS/NZS 2007.2:2005,BOSCH,14,303,Single,Germany,False,,,,SGU53E75AU,AS/NZS 2007.1:2005,3.23,3.0,0.0,0.66,Normal 45,78.0,"Australia,New Zealand",0.033,33891,Expired,13.6,Built-in,False,,2012-06-26,,
AS/NZS 2007.2:2005,BOSCH,14,303,Single,Germany,False,,,,SGS53E72AU,AS/NZS 2007.1:2005,3.23,3.0,0.0,0.66,Normal 45,78.0,"Australia,New Zealand",0.033,33891,Expired,13.6,Built-in,False,,2012-06-26,,
AS/NZS 2007.2:2005,BOSCH,14,225,Single,Germany,True,,,,SHV55M43AU,AS/NZS 2007.1:2005,4.07,4.0,0.0,2.25,Normal 45,143.0,"Australia,New Zealand",0.07,33897,Expired,13.65,Built-in,False,,2013-01-10,,
AS/NZS 2007.2:2005,BOSCH,14,225,Single,Germany,True,,,,SGV69T15AU,AS/NZS 2007.1:2005,4.07,4.0,0.0,2.25,Normal 45,143.0,"Australia,New Zealand",0.07,33897,Expired,13.65,Built-in,False,,2013-01-10,,
AS/NZS 2007.2:2005,BOSCH,14,225,Single,Germany,True,,,,SGU69T15AU,AS/NZS 2007.1:2005,4.07,4.0,0.0,2.25,Normal 45,143.0,"Australia,New Zealand",0.07,33897,Expired,13.65,Built-in,False,,2013-01-10,,
AS/NZS 2007.2:2005,BOSCH,14,349,Single,Turkey,True,,,,SGU43E25AU,AS/NZS 2007.1:2005,2.83,2.5,0.0,0.65,Normal 45,145.0,"Australia,New Zealand",0.033,33895,Expired,16.5,Freestanding,False,,2012-06-26,,
AS/NZS 2007.2:2005,BOSCH,14,349,Single,Turkey,True,,,,SGI43E25AU,AS/NZS 2007.1:2005,2.83,2.5,0.0,0.65,Normal 45,145.0,"Australia,New Zealand",0.033,33895,Expired,16.5,Freestanding,False,,2012-06-26,,
AS/NZS 2007.2:2005,BOSCH,14,349,Single,Turkey,True,,,,SGS44E52AU,AS/NZS 2007.1:2005,2.83,2.5,0.0,0.65,Normal 45,145.0,"Australia,New Zealand",0.033,33895,Expired,16.5,Freestanding,False,,2012-06-26,,
AS/NZS 2007.2:2005,BOSCH,14,266,Single,Germany,True,,,,SGU47M45AU,AS/NZS 2007.1:2005,3.602,3.5,0.0,0.66,Normal 45,141.0,"Australia,New Zealand",0.033,33898,Expired,13.6,Freestanding,False,,2012-06-26,,
AS/NZS 2007.2:2005,BOSCH,14,266,Single,Germany,True,,,,SHI47M45AU,AS/NZS 2007.1:2005,3.602,3.5,0.0,0.66,Normal 45,141.0,"Australia,New Zealand",0.033,33898,Expired,13.6,Freestanding,False,,2012-06-26,,
AS/NZS 2007.2:2005,LA GERMANIA,12,379,Single,China,True,,,,LDW02-S,AS/NZS 2007.1:2005,2.1735,2.0,0.632,1.23,Normal ,137.0,"Australia,New Zealand",0.03,33926,Expired,15.8,Built-in,False,,2012-05-05,,
AS/NZS 2007.2:2005,BLANCO,13,212,Single,France,True,,,,BFD10X,AS/NZS 2007.1:2005,4.0267,4.0,0.0,1.583,Normal Eco,98.0,Australia,0.887,33949,Expired,14.3,Freestanding,True,,2012-05-02,,
AS/NZS 2007.2:2005,WHIRLPOOL,12,400,Single,China,True,,,,ADP6000**,AS/NZS 2007.1:2005,2.05,2.0,0.000162,2.11,Normal,150.0,"Australia,New Zealand",0.72,27077,Expired,16.413,Built-in,True,,2011-05-29,,
AS/NZS 2007.2:2005,ELECTROLUX,12,325,Single,Italy,True,575.0,818.0,,ESL66010,AS/NZS 2007.1:2005,2.6,2.5,0.086,2.087,ECO (Normal Eco 50),92.0,"Australia,Fiji,New Zealand",0.0,44765,Approved,11.9,Built-in,False,596.0,2014-07-28,,
AS/NZS 2007.2:2005,BONNE,12,387,Single,China,False,600.0,850.0,,BDF6*E2,AS/NZS 2007.1:2005,2.114973099,2.0,0.0,0.0,Normal and Economy,128.0,"Australia,New Zealand",0.0,34000,Expired,14.6,Freestanding,False,600.0,2012-05-02,,
AS/NZS 2007.2:2005,BLANCO,13,351,Single,France,True,,,,BFD8W,AS/NZS 2007.1:2005,2.6131,2.5,0.0,1.224,Normal Eco,126.0,Australia,0.755,34008,Expired,13.9,Freestanding,True,,2012-05-02,,
AS/NZS 2007.2:2005,BLANCO,13,351,Single,France,True,,,,BFD8X,AS/NZS 2007.1:2005,2.6131,2.5,0.0,1.224,Normal Eco,126.0,Australia,0.755,34008,Expired,13.9,Freestanding,True,,2012-05-02,,
AS/NZS 2007.2:2005,MIDEA,12,336,Single,China,True,,,,WQP12-9213S,AS/NZS 2007.1:2005,2.5112,2.5,0.0,2.4,Normal,136.0,"Australia,New Zealand",0.2935,34017,Expired,15.6,Freestanding,False,,2012-05-09,,
AS/NZS 2007.2:2005,Siemens,14,266,Single,Germany,True,,,,SE55M67AU,AS/NZS 2007.1:2005,3.602,3.5,0.0,0.66,Normal 45,141.0,"Australia,New Zealand",0.033,34025,Expired,13.6,Freestanding,False,,2012-06-27,,
AS/NZS 2007.2:2005,TRIESTE,8,330,Dual,China,False,580.0,850.0,,TRD-WQP8-9239H WH,AS/NZS 2007.1:2005,1.4334,1.0,0.0,0.599557,Normal,120.0,New Zealand,0.293659,51266,Approved,13.703,Freestanding,False,450.0,,,
AS/NZS 2007.2:2005,TRIESTE,8,330,Dual,China,False,580.0,850.0,,TRD-WQP8-9239H S/S,AS/NZS 2007.1:2005,1.4334,1.0,0.0,0.599557,Normal,120.0,New Zealand,0.293659,51266,Approved,13.703,Freestanding,False,450.0,,,
AS/NZS 2007.2:2005,TRIESTE,8,330,Dual,China,False,580.0,850.0,,TRD-WQP8-9239H,AS/NZS 2007.1:2005,1.4334,1.0,0.0,0.599557,Normal,120.0,New Zealand,0.293659,51266,Approved,13.703,Freestanding,False,450.0,,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,False,600.0,850.0,,SA8605TD,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,123.0,New Zealand,0.072,38799,Approved,16.9,Freestanding,False,600.0,,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,False,600.0,850.0,,SA8605,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,123.0,New Zealand,0.072,38799,Approved,16.9,Freestanding,False,600.0,,,
