Appliance,Brand,Model.No,Country,CEC,SRI,Star,TotWatCons,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value,Factoid4Name,Factoid4Value
Dish Washer,DELONGHI,DEDW45S,China,246,2.25,2,13.31,8,Type,Freestanding,Program Name,Normal,Program Time,120,Standby Power Usage,0.03
Dish Washer,BELLINI,BDDW605X-F,China,274,3.083071903,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,BELLINI,BDDW605X,China,274,3.083071903,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,BELLINI,BDDW605W-F,China,274,3.083071903,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,BELLINI,BDDW605W,China,274,3.083071903,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,ARISTON,LFZ 338,"Italy,Poland",343,2.883,2.5,13.7,14,Type,Freestanding,Program Name,Cycle Eco,Program Time,170,Standby Power Usage,3.1
Dish Washer,ARISTON,LFF 825,"Italy,Poland",343,2.883,2.5,13.7,14,Type,Freestanding,Program Name,Cycle Eco,Program Time,170,Standby Power Usage,3.1
Dish Washer,Prossimo,PDW6W,China,274,3.083071903,3,11.5,12,Type,Freestanding,Program Name,Normal,Program Time,112,Standby Power Usage,0
Dish Washer,Prossimo,PDW6SL,China,274,3.083071903,3,11.5,12,Type,Freestanding,Program Name,Normal,Program Time,112,Standby Power Usage,0
Dish Washer,STIRLING,W60A1A401B,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,Normal,Program Time,104,Standby Power Usage,0
Dish Washer,HELLER,HDWSE12,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,HELLER,HDW12SS,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,IKEA,DWHB81-2,Poland,235,3.513555162,3.5,13.9,12,Type,Built-in,Program Name,ECO 40 deg C,Program Time,62.4,Standby Power Usage,0.77
Dish Washer,Blanco,BFD65X,China,292,3.530307848,3.5,12,15,Type,Freestanding,Program Name,Normal,Program Time,178,Standby Power Usage,0.26
Dish Washer,MIELE,G 5191 Vi,Germany,261,3.65,3.5,12.45,14,Type,Built-in,Program Name,Energy save,Program Time,155,Standby Power Usage,0.14
Dish Washer,MIELE,G 5141 i,Germany,261,3.65,3.5,12.45,14,Type,Built-in,Program Name,Energy save,Program Time,155,Standby Power Usage,0.14
Dish Washer,MIELE,G 5141 U,Germany,261,3.65,3.5,12.45,14,Type,Built-in,Program Name,Energy save,Program Time,155,Standby Power Usage,0.14
Dish Washer,MIELE,G 5141,Germany,261,3.65,3.5,12.45,14,Type,Built-in,Program Name,Energy save,Program Time,155,Standby Power Usage,0.14
Dish Washer,MIELE,G 4570 SCVi,Germany,231,3,3,12.52,10,Type,Built-in,Program Name,Energy save,Program Time,118,Standby Power Usage,0.27
Dish Washer,MIELE,G 1574 SCVi,Germany,276,3.07,3,10.98,12,Type,Built-in,Program Name,Normal,Program Time,164,Standby Power Usage,0.22
Dish Washer,MIELE,G 1534 SCi,Germany,276,3.07,3,10.98,12,Type,Built-in,Program Name,Normal,Program Time,164,Standby Power Usage,0.22
Dish Washer,MIELE,G 1534 SCU,Germany,276,3.07,3,10.98,12,Type,Built-in,Program Name,Normal,Program Time,164,Standby Power Usage,0.22
Dish Washer,MIELE,G 1534 SC,Germany,276,3.07,3,10.98,12,Type,Built-in,Program Name,Normal,Program Time,164,Standby Power Usage,0.22
Dish Washer,MIELE,G 1102 SCi,Germany,231,3.05,3,12.52,10,Type,Built-in,Program Name,Normal,Program Time,118,Standby Power Usage,0.27
Dish Washer,MIELE,G 1102 SCU,Germany,231,3.05,3,12.52,10,Type,Built-in,Program Name,Normal,Program Time,118,Standby Power Usage,0.27
Dish Washer,MIELE,G 1102 SC,Germany,231,3.05,3,12.52,10,Type,Built-in,Program Name,Normal,Program Time,118,Standby Power Usage,0.27
Dish Washer,MIELE,G 1162 SCVi,Germany,231,3.05,3,12.52,10,Type,Built-in,Program Name,Normal,Program Time,118,Standby Power Usage,0.27
Dish Washer,MIELE,G 5985 SCVi XXL,Germany,288,3.57,3.5,12.27,15,Type,Built-in,Program Name,Energy Save,Program Time,156,Standby Power Usage,0.4
Dish Washer,MIELE,G 5935 SCi XXL,Germany,288,3.57,3.5,12.27,15,Type,Built-in,Program Name,Energy Save,Program Time,156,Standby Power Usage,0.4
Dish Washer,MIELE,G 5815 SCi XXL,Germany,288,3.57,3.5,12.27,15,Type,Built-in,Program Name,Energy Save,Program Time,156,Standby Power Usage,0.4
Dish Washer,MIELE,G 5775 SCVi XXL,Germany,288,3.57,3.5,12.27,15,Type,Built-in,Program Name,Energy Save,Program Time,156,Standby Power Usage,0.4
Dish Washer,MIELE,G 5715 SCi XXL,Germany,288,3.57,3.5,12.27,15,Type,Built-in,Program Name,Energy Save,Program Time,156,Standby Power Usage,0.4
Dish Washer,MIELE,G 5715 SCU XXL,Germany,288,3.57,3.5,12.27,15,Type,Built-in,Program Name,Energy Save,Program Time,156,Standby Power Usage,0.4
Dish Washer,MIELE,G 5170 Vi,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,MIELE,G 5100 i,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,MIELE,G 5100 U,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,MIELE,G 5100,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,MIELE,G 2534 SCi,Germany,328,3.01,3,12.68,14,Type,Built-in,Program Name,Normal,Program Time,153,Standby Power Usage,2.67
Dish Washer,MIELE,G 2874 SCVi,Germany,328,3.01,3,12.68,14,Type,Built-in,Program Name,Normal,Program Time,153,Standby Power Usage,2.67
Dish Washer,MIELE,G 2834 SCi,Germany,328,3.01,3,12.68,14,Type,Built-in,Program Name,Normal,Program Time,153,Standby Power Usage,2.67
Dish Washer,MIELE,G 2734 SCi,Germany,328,3.01,3,12.68,14,Type,Built-in,Program Name,Normal,Program Time,153,Standby Power Usage,2.67
Dish Washer,MIELE,G 2574 SCVi,Germany,328,3.01,3,12.68,14,Type,Built-in,Program Name,Normal,Program Time,153,Standby Power Usage,2.67
Dish Washer,MIELE,G 2534 SCU,Germany,328,3.01,3,12.68,14,Type,Built-in,Program Name,Normal,Program Time,153,Standby Power Usage,2.67
Dish Washer,Ilve,IVSIX3,France,212,4.0267,4,14.3,13,Type,Built-in,Program Name,Normal Eco / Bio cycle on test report,Program Time,98,Standby Power Usage,0.887
Dish Washer,Ilve,IVFI2,France,212,4.0267,4,14.3,13,Type,Built-in,Program Name,Normal Eco / Bio cycle on test report,Program Time,98,Standby Power Usage,0.887
Dish Washer,BELLINI,BDW127S,China,274,3.083071903,3,11.5,12,Type,Freestanding,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,BELLINI,BDW127X,China,274,3.083071903,3,11.5,12,Type,Freestanding,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,BELLINI,BDW127W,China,274,3.083071903,3,11.5,12,Type,Freestanding,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,BELLINI,BDW127X-F,China,274,3.083071903,3,11.5,12,Type,Freestanding,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,BELLINI,BDW127W-F,China,274,3.083071903,3,11.5,12,Type,Freestanding,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,BELLINI,BDW127S-F,China,274,3.083071903,3,11.5,12,Type,Freestanding,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Euroclean,EC600,China,274,3.083071903,3,13.793,12,Type,Built-in,Program Name,Normal,Program Time,120,Standby Power Usage,0.057662
Dish Washer,BEKO,DSFN 6835 *,Turkey,312,3.151132749,3,11.2,14,Type,Freestanding,Program Name,ECO 45å¡C,Program Time,151.22,Standby Power Usage,0.1
Dish Washer,BEKO,DDN 5838  *,Turkey,312,3.151132749,3,11.2,14,Type,Built-in,Program Name,ECO 45å¡C,Program Time,151.22,Standby Power Usage,0.1
Dish Washer,BEKO,DDN 5834 *,Turkey,328,3.010919871,3,11.5,14,Type,Built-in,Program Name,ECO 45å¡C,Program Time,140.75,Standby Power Usage,0.54
Dish Washer,BEKO,DIN 5834 *,Turkey,328,3.010919871,3,11.5,14,Type,Built-in,Program Name,ECO 45å¡C,Program Time,140.75,Standby Power Usage,0.54
Dish Washer,BEKO,DSFN 6832 *,Turkey,328,3.010919871,3,11.5,14,Type,Freestanding,Program Name,ECO 45å¡C,Program Time,140.75,Standby Power Usage,0.54
Dish Washer,BEKO,DSFN 1530 W,Turkey,324,3.0453,3,15.2,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,124,Standby Power Usage,0.06044
Dish Washer,BEKO,DFN 1503 X,Turkey,324,3.0453,3,15.2,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,124,Standby Power Usage,0.06044
Dish Washer,BEKO,DFN 1503 W,Turkey,324,3.0453,3,15.2,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,124,Standby Power Usage,0.06044
Dish Washer,BEKO,DSFN 6831 *,Turkey,274,3.515260041,3.5,13.6,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,135,Standby Power Usage,0.11162
Dish Washer,BEKO,DIN 5838  *,Turkey,312,3.151132749,3,11.2,14,Type,Built-in,Program Name,ECO 45å¡C,Program Time,151.22,Standby Power Usage,0.1
Dish Washer,BEKO,DIN 1510 *,Turkey,324,3.045321201,3,15.2,14,Type,Built-in,Program Name,Eco 45 C,Program Time,124,Standby Power Usage,0.06044
Dish Washer,IAG,I14DES,Turkey,329,3.00238509,3,13.6,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,135,Standby Power Usage,0.11162
Dish Washer,EUROMAID,EDI14S,Turkey,324,3.045321201,3,15.2,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,124,Standby Power Usage,0.06044
Dish Washer,EUROMAID,DW24S,Turkey,324,3.045321201,3,15.2,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,124,Standby Power Usage,0.06044
Dish Washer,EUROMAID,DW23W,Turkey,324,3.045321201,3,15.2,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,124,Standby Power Usage,0.06044
Dish Washer,EVERDURE,DWF126SS,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,EVERDURE,DWF125WE,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,EVERDURE,DWF125PS,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,MIELE,G5500SC,"Germany,Czech Republic",265,3.608897906,3.5,12.67,14,Type,Built-in,Program Name,Energy Save,Program Time,155,Standby Power Usage,0.14
Dish Washer,MIELE,G5220SCU,"Germany,Czech Republic",265,3.608897906,3.5,12.67,14,Type,Built-in,Program Name,Energy Save,Program Time,155,Standby Power Usage,0.14
Dish Washer,MIELE,G5220SCi,"Germany,Czech Republic",265,3.608897906,3.5,12.67,14,Type,Built-in,Program Name,Energy Save,Program Time,155,Standby Power Usage,0.14
Dish Washer,MIELE,G4481SCVi,"Germany,Czech Republic",265,3.608897906,3.5,12.67,14,Type,Built-in,Program Name,Energy Save,Program Time,155,Standby Power Usage,0.14
Dish Washer,MIELE,G4420SCi,"Germany,Czech Republic",265,3.608897906,3.5,12.67,14,Type,Built-in,Program Name,Energy Save,Program Time,155,Standby Power Usage,0.14
Dish Washer,MIELE,G4420SC,"Germany,Czech Republic",265,3.608897906,3.5,12.67,14,Type,Built-in,Program Name,Energy Save,Program Time,155,Standby Power Usage,0.14
Dish Washer,MIELE,G 4101U,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,MIELE,G 4101i,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,MIELE,G 4101,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,MIELE,G 5170 Vi,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,MIELE,G 5100 i,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,MIELE,G 5100 U,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,MIELE,G 5100,Germany,324,3.04,3,13.97,14,Type,Built-in,Program Name,Energy save,Program Time,142,Standby Power Usage,0.1
Dish Washer,SAMSUNG ELECTRONICS,DMS500TRS,"""Korea, Republic of""",248,3.587,3.5,12.22,13,Type,Freestanding,Program Name,"Normal, 45 deg C",Program Time,139,Standby Power Usage,0.44
Dish Washer,SAMSUNG ELECTRONICS,DMS500TRW,"""Korea, Republic of""",248,3.587,3.5,12.22,13,Type,Freestanding,Program Name,"Normal, 45 deg C",Program Time,139,Standby Power Usage,0.44
Dish Washer,KLEENMAID,DW6010,Italy,264,3.619497818,3.5,12.6,14,Type,Built-in,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,OMEGA,DW101XA,China,191,2.1514,2,8.7,6,Type,Freestanding,Program Name,Normal ,Program Time,108,Standby Power Usage,1.89
Dish Washer,OMEGA,DW101WA,China,191,2.1514,2,8.7,6,Type,Freestanding,Program Name,Normal ,Program Time,108,Standby Power Usage,1.89
Dish Washer,OMEGA,OFI603XXA,China,329,3.0024,3,13.7,14,Type,Freestanding,Program Name,Normal ,Program Time,128,Standby Power Usage,0
Dish Washer,OMEGA,OFI603A,China,329,3.0024,3,13.7,14,Type,Freestanding,Program Name,Normal ,Program Time,128,Standby Power Usage,0
Dish Washer,OMEGA,DW602WA,China,329,3.0024,3,13.7,14,Type,Freestanding,Program Name,Normal ,Program Time,128,Standby Power Usage,0
Dish Washer,OMEGA,DW602XA,China,329,3.0024,3,13.7,14,Type,Freestanding,Program Name,Normal ,Program Time,128,Standby Power Usage,0
Dish Washer,OMEGA,PL402XA,China,329,3.0024,3,13.7,14,Type,Freestanding,Program Name,Normal ,Program Time,128,Standby Power Usage,0
Dish Washer,OMEGA,DW402WA,China,329,3.0024,3,13.7,14,Type,Freestanding,Program Name,Normal ,Program Time,128,Standby Power Usage,0
Dish Washer,OMEGA,DW402XA,China,329,3.0024,3,13.7,14,Type,Freestanding,Program Name,Normal ,Program Time,128,Standby Power Usage,0
Dish Washer,OMEGA,DW501WA,China,319,2.6567,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
Dish Washer,Smeg,DWA3148*,Italy,240,3.88671642,3.5,11.2,14,Type,Freestanding,Program Name,Normal Eco,Program Time,140,Standby Power Usage,0.027333333
Dish Washer,Smeg,STA4648A,Italy,336,2,2,12,10,Type,Freestanding,Program Name,Normal ECO,Program Time,67,Standby Power Usage,0.073
Dish Washer,Smeg,SA4510X1,Italy,336,2,2,12,10,Type,Freestanding,Program Name,Normal ECO,Program Time,67,Standby Power Usage,0.073
Dish Washer,ARC,A14DS,Turkey,324,3.045321201,3,15.2,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,124,Standby Power Usage,0.06044
Dish Washer,Ilve,IVDFI/1,China,270,3.556491273,3.5,13,14,Type,Built-in,Program Name,normal,Program Time,160,Standby Power Usage,0.21
Dish Washer,EUROMAID,E14DEW,Turkey,329,3.00238509,3,13.6,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,135,Standby Power Usage,0.11162
Dish Washer,EUROMAID,E14DES,Turkey,329,3.00238509,3,13.6,14,Type,Freestanding,Program Name,Eco 45 C,Program Time,135,Standby Power Usage,0.11162
Dish Washer,IAG,IDW14B,Turkey,324,3.045321201,3,15.2,14,Type,Built-in,Program Name,Eco 45 C,Program Time,124,Standby Power Usage,0.06044
Dish Washer,ELFA,DS1480SS,China,329,3.00238509,3,13.6,14,Type,Freestanding,Program Name,Normal,Program Time,164,Standby Power Usage,0.24
Dish Washer,SAMSUNG ELECTRONICS,DW-FG720S,"""Korea, Republic of""",270,3.749,3.5,11.67,15,Type,Freestanding,Program Name,Normal; 45 deg C,Program Time,154,Standby Power Usage,0.39
Dish Washer,SAMSUNG ELECTRONICS,DW-FG720W,"""Korea, Republic of""",270,3.749,3.5,11.67,15,Type,Freestanding,Program Name,Normal; 45 deg C,Program Time,154,Standby Power Usage,0.39
Dish Washer,SAMSUNG ELECTRONICS,DW-FG520S,"""Korea, Republic of""",255,3.508,3.5,11.743,13,Type,Freestanding,Program Name,Normal; 45 deg C.,Program Time,154,Standby Power Usage,0.39
Dish Washer,SAMSUNG ELECTRONICS,DW-FG520W,"""Korea, Republic of""",255,3.508,3.5,11.743,13,Type,Freestanding,Program Name,Normal; 45 deg C.,Program Time,154,Standby Power Usage,0.39
Dish Washer,Blanco,BDW3458X,Turkey,352,3.006364755,3,13.3,15,Type,Freestanding,Program Name,Economic 50å¡C,Program Time,161.96,Standby Power Usage,0.05
Dish Washer,ELFA,DS8000W-1A,China,311,2.72,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,113,Standby Power Usage,0
Dish Washer,ELFA,DS8000-1A,China,311,2.72,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,113,Standby Power Usage,0
Dish Washer,ELFA,DS8000WA,China,311,2.72,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,113,Standby Power Usage,0
Dish Washer,ELFA,DS8000A,China,311,2.72,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,113,Standby Power Usage,0
Dish Washer,MODENA,DS8000-1A,China,311,2.727945175,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,113,Standby Power Usage,0
Dish Washer,Blanco,BDW3456X,Turkey,352,3.006364755,3,13.2,15,Type,Freestanding,Program Name,Economic 50å¡C,Program Time,122.62,Standby Power Usage,0.05
Dish Washer,ARC,ADI6IE1,China,379,2.1735,2,15.8,12,Type,Built-in,Program Name,Normal ,Program Time,137,Standby Power Usage,0.03
Dish Washer,ARISTON,LFT216A,Italy,386,2.554,2.5,15.6,14,Type,Freestanding,Program Name,Eco Program,Program Time,163,Standby Power Usage,3.1
Dish Washer,ARISTON,LKF 720,Italy,386,2.554,2.5,15.6,14,Type,Freestanding,Program Name,Eco Program,Program Time,163,Standby Power Usage,3.1
Dish Washer,ARISTON,LKF 720 X,Italy,386,2.554,2.5,15.6,14,Type,Freestanding,Program Name,Eco Program,Program Time,163,Standby Power Usage,3.1
Dish Washer,ARISTON,LBF51,Italy,386,2.554,2.5,15.6,14,Type,Freestanding,Program Name,Eco Program,Program Time,163,Standby Power Usage,3.1
Dish Washer,ARISTON,LBF 51 X,Italy,386,2.554,2.5,15.6,14,Type,Freestanding,Program Name,Eco Program,Program Time,163,Standby Power Usage,3.1
Dish Washer,INDESIT,DFG 261 S,"Italy,Poland",386,2.554,2.5,15.6,14,Type,Freestanding,Program Name,Eco Program,Program Time,163,Standby Power Usage,3.1
Dish Washer,INDESIT,DFG 261,"Italy,Poland",386,2.554,2.5,15.6,14,Type,Freestanding,Program Name,Eco Program,Program Time,163,Standby Power Usage,3.1
Dish Washer,GIANNI,ADI60S,China,277,3.06268,3,14.1,12,Type,Freestanding,Program Name,Normal,Program Time,129,Standby Power Usage,0.2927
Dish Washer,OMEGA,DW400XA-1,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,OMEGA,PL401XA-1,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,OMEGA,DW401WA-1,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,OMEGA,DW401XA-1,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,MOMI,MKD12W,China,327,2.587292574,2.5,10.5,12,Type,Freestanding,Program Name,Normal,Program Time,140,Standby Power Usage,0.2
Dish Washer,MOMI,MKD12S,China,327,2.587292574,2.5,10.5,12,Type,Freestanding,Program Name,Normal,Program Time,140,Standby Power Usage,0.2
Dish Washer,EURO,ED12GWA,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,EURO,ED12GSA,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,EURO,ED5DESA,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,EURO,ED5DEWA,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,OMEGA,DW400XA,China,277,3.06268,3,14.1,12,Type,Freestanding,Program Name,Normal,Program Time,129,Standby Power Usage,0.2927
Dish Washer,DAVINCI,DW5HTT,China,308,0.4,1,9.8,4,Type,On Bench,Program Name,Normal,Program Time,133,Standby Power Usage,0.29
Dish Washer,Emilia,EDW62SS,China,329,2.570196952,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,Ole,WQP8-9241A,China,294,1.7583,1.5,13,8,Type,Built-in,Program Name,Normal,Program Time,118,Standby Power Usage,0.29
Dish Washer,Bellissimo by technika,VDW6SS-4,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,ARDA,RVDWSS,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,ASTIVITA,Gainni DW10*S-GI,China,382,2.1514,2,11.5,12,Type,Freestanding,Program Name,NORMAL WASH,Program Time,93,Standby Power Usage,2.1
Dish Washer,TECHNIKA,TDW60INTSS,China,382,2.1514,2,11.5,12,Type,Freestanding,Program Name,NORMAL,Program Time,93,Standby Power Usage,2.12
Dish Washer,GIANNI,DW101*-GI,China,382,2.15,2,11.5,12,Type,Freestanding,Program Name,normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,VENETO,VDW6**-2,China,382,2.1514,2,11.5,12,Type,Freestanding,Program Name,Normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,TUSCANY,DW101*-T,China,382,2.15,2,11.5,12,Type,Freestanding,Program Name,normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,TUSCANY,DW100*-T,China,382,2.15,2,11.5,12,Type,Freestanding,Program Name,normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,EUROMAID,DWF12S,China,382,0,2.15,11.5,12,Type,Freestanding,Program Name,Normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,Haier,HDW9SST,China,299,2.0411,2,12.6,9,Type,Freestanding,Program Name,COLD WATER CONNECTION USING NORMAL PROGRAM,Program Time,124.75,Standby Power Usage,0
Dish Washer,Haier,HDW9WHT,China,299,2.0411,2,12.6,9,Type,Freestanding,Program Name,COLD WATER CONNECTION USING NORMAL PROGRAM,Program Time,124.75,Standby Power Usage,0
Dish Washer,IAG,IDF6*E2E,China,382,2.1514,2,11.5,12,Type,Freestanding,Program Name,Normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,CIMBRE,CD6S,China,382,2.1514,2,11.5,12,Type,Freestanding,Program Name,normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,TECHNIKA,TDX6**-2,China,382,2.1214,2,11.5,12,Type,Freestanding,Program Name,NORMAL WASH,Program Time,93,Standby Power Usage,2.12
Dish Washer,DELONGHI,DEDW650S,China,292,3.530307848,3.5,11.9,15,Type,Freestanding,Program Name,Normal,Program Time,170,Standby Power Usage,0.26
Dish Washer,LG,LD-1420T1,"""Korea, Republic of""",326,3.03,3,13.9,14,Type,Freestanding,Program Name,"Eco 50, Spray-Strong",Program Time,233,Standby Power Usage,0.33
Dish Washer,DELONGHI,DEDW645SI,China,270,3.556491273,3.5,12.1,14,Type,Freestanding,Program Name,Normal,Program Time,165,Standby Power Usage,0.22
Dish Washer,DELONGHI,DEDW645S,China,270,3.556491273,3.5,12.1,14,Type,Freestanding,Program Name,Normal,Program Time,165,Standby Power Usage,0.22
Dish Washer,DELONGHI,DEDW645W,China,270,3.556491273,3.5,12.1,14,Type,Freestanding,Program Name,Normal,Program Time,165,Standby Power Usage,0.22
Dish Washer,BELLINI,BDW107X,China,382,2.15143,2,11.6,12,Type,Freestanding,Program Name,NORMAL,Program Time,117,Standby Power Usage,0.027
Dish Washer,BELLINI,BDW107W,China,382,2.15143,2,11.6,12,Type,Freestanding,Program Name,NORMAL,Program Time,117,Standby Power Usage,0.027
Dish Washer,DANIELA,DDW103CS,China,382,2.1514,2,11.5,12,Type,Built-in,Program Name,NORMAL WASH,Program Time,93,Standby Power Usage,0
Dish Washer,ASTIVITA,Gianni DW10*SC-GI,China,382,2.1514,2,11.5,12,Type,Built-in,Program Name,NORMAL ,Program Time,93,Standby Power Usage,2.1
Dish Washer,OMEGA,ODW507TXB,China,327,2.5873,2.5,10.5,12,Type,Freestanding,Program Name,Normal ,Program Time,140,Standby Power Usage,0.2
Dish Washer,OMEGA,ODW507TWB,China,327,2.5873,2.5,10.5,12,Type,Freestanding,Program Name,Normal ,Program Time,140,Standby Power Usage,0.2
Dish Washer,OMEGA,ODW506XB,China,327,2.5873,2.5,10.5,12,Type,Freestanding,Program Name,Normal ,Program Time,140,Standby Power Usage,0.2
Dish Washer,OMEGA,ODW506WB,China,327,2.5873,2.5,10.5,12,Type,Freestanding,Program Name,Normal ,Program Time,140,Standby Power Usage,0.2
Dish Washer,OMEGA,ODW702XB,China,327,2.5873,2.5,10.5,12,Type,Freestanding,Program Name,Normal ,Program Time,140,Standby Power Usage,0.2
Dish Washer,OMEGA,ODW702WB,China,327,2.5873,2.5,10.5,12,Type,Freestanding,Program Name,Normal ,Program Time,140,Standby Power Usage,0.2
Dish Washer,LG,LD-1415M1,"""Korea, Republic of""",281,3.444533001,3,14.8,14,Type,Freestanding,Program Name,"Eco 50, Triple Spray-Strong",Program Time,112,Standby Power Usage,1.13
Dish Washer,LG,LD-1415W1,"""Korea, Republic of""",281,3.444533001,3,14.8,14,Type,Freestanding,Program Name,"Eco 50, Triple Spray-Strong",Program Time,112,Standby Power Usage,1.13
Dish Washer,LG,LD-1403W1,"""Korea, Republic of""",281,3.444533001,3,14.8,14,Type,Freestanding,Program Name,"Eco 50, Triple Spray-Strong",Program Time,112,Standby Power Usage,1.13
Dish Washer,LG,LD-1415T1,"""Korea, Republic of""",281,3.444533001,3,14.8,14,Type,Freestanding,Program Name,"Eco 50, Triple Spray-Strong",Program Time,112,Standby Power Usage,1.13
Dish Washer,LG,LD-1416T1,"""Korea, Republic of""",281,3.444533001,3,14.8,14,Type,Freestanding,Program Name,"Eco 50, Triple Spray-Strong",Program Time,112,Standby Power Usage,1.13
Dish Washer,LG,LD-1485T4,"""Korea, Republic of""",230,4.006039672,4,10.4,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
