Appliance,Brand,Model.No,Country,CEC,SRI,Star,Cap,,,,,,,,
Refridgerator,STIRLING,WS-180F,China,334,2.509953953,2.5,190,Designation,Freezer,Configuration,Upright,Compartments,Freezer,,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRS584HDB,"""Korea, Republic of""",738,1.6339,1.5,585,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,TRUE
Refridgerator,LG,GR-L814FBI,"""Korea, Republic of""",698,2.582487629,2.5,814,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,TRUE
Refridgerator,SAMSUNG ELECTRONICS,SRS535NW,China,644,2.0089,2,537,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRS536NP,China,644,2.0089,2,537,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR394NW,Thailand,472,2.4685,2,396,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR393NTS,Thailand,472,2.4685,2,396,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR368NTS,Thailand,452,2.5247,2.5,371,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR367NW,Thailand,452,2.5247,2.5,371,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRL324NP,China,488,1.9872,1.5,324,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRL323NW,China,488,1.9872,1.5,324,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRL322MW,China,460,2.2132,2,324,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRP333EIS,"""Korea, Republic of""",267,2.5074,2.5,333,Designation,Refrigerator,Configuration,Upright,Compartments,Fresh Food,,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRS607HDSS,"""Korea, Republic of""",722,1.794,1.5,607,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,TRUE
Refridgerator,SAMSUNG ELECTRONICS,SFP286EIS,"""Korea, Republic of""",398,2.5995,2.5,286,Designation,Freezer,Configuration,Upright,Compartments,Freezer,,FALSE
Refridgerator,King Fisher,KFPF185,China,322,2.61199416,2.5,186,Designation,Freezer,Configuration,Upright,Compartments,Freezer,,FALSE
Refridgerator,Smeg,FQ60XIWA,Turkey,650,2.075522883,2,584,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Freezer,Fresh Food,Special",,TRUE
Refridgerator,Smeg,FAB28*1,Italy,246,3.907872407,3.5,256,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR238NIS,Thailand,338,2.7443,2.5,238,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRS600HNGB,"""Korea, Republic of""",672,2.064,2,600,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRS600HNP,"""Korea, Republic of""",672,2.064,2,600,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRS585HDIS,"""Korea, Republic of""",738,1.6339,1.5,585,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,TRUE
Refridgerator,SAMSUNG ELECTRONICS,SRS585HDGB,"""Korea, Republic of""",738,1.6339,1.5,585,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,TRUE
Refridgerator,SAMSUNG ELECTRONICS,SR393NTS,"""Korea, Republic of""",472,2.4642,2,395,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR295NP,Thailand,404,2.4624,2,296,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,EVERDURE,EBF115,China,295,1.014252055,1,115,Designation,Refrigerator,Configuration,Upright,Compartments,Fresh Food,,FALSE
Refridgerator,EVERDURE,EAF245,China,351,1.063637513,1,239,Designation,Refrigerator,Configuration,Upright,Compartments,Fresh Food,,FALSE
Refridgerator,EVERDURE,ECF150,China,280,2.7724,2.5,150,Designation,Freezer,Configuration,Chest,Compartments,Freezer,,FALSE
Refridgerator,EVERDURE,EAF245,China,310,1.5483,1.5,241,Designation,Refrigerator,Configuration,Upright,Compartments,Fresh Food,,FALSE
Refridgerator,EVERDURE,EBF70,China,235,1.5232,1.5,70,Designation,Refrigerator,Configuration,Upright,Compartments,"Fresh Food,Chill",,FALSE
Refridgerator,STIRLING,SBF120S,China,270,1.4375,1,122,Designation,Refrigerator,Configuration,Upright,Compartments,"Fresh Food,Ice making",,FALSE
Refridgerator,STIRLING,SBF120,China,270,1.4375,1,122,Designation,Refrigerator,Configuration,Upright,Compartments,"Fresh Food,Ice making",,FALSE
Refridgerator,PRIMA,PFR85N,China,300,1.554908417,1.5,82,Designation,Freezer,Configuration,Upright,Compartments,Freezer,,FALSE
Refridgerator,PRIMA,PBF115,China,295,1.0365,1,116,Designation,Refrigerator,Configuration,Upright,Compartments,"Fresh Food,Chill",,FALSE
Refridgerator,MIELE,FN 9752 i,Germany,330,3.0448,3,248,Designation,Freezer,Configuration,Upright,Compartments,Freezer,,FALSE
Refridgerator,GE,RCA25RGB****,Mexico,750,2.012517032,2,718.052,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,TRUE
Refridgerator,MIELE,KFN 14827 SDE ed/cs,Germany,358,3.2603,3,321,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,MIELE,KFN 14827 SDE ed,Germany,358,3.2603,3,321,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,MIELE,FN 14827 S ed/cs,Germany,310,3.6737,3.5,304,Designation,Freezer,Configuration,Upright,Compartments,Freezer,,FALSE
Refridgerator,MIELE,FN 14827 S ed,Germany,310,3.6737,3.5,304,Designation,Freezer,Configuration,Upright,Compartments,Freezer,,FALSE
Refridgerator,MIELE,K 1801 Vi,Turkey,350,2.2056,2,549,Designation,Refrigerator,Configuration,Upright,Compartments,"Fresh Food,Chill",,FALSE
Refridgerator,MIELE,K 9552 iD,Germany,289,1.917,1.5,263,Designation,Refrigerator,Configuration,Upright,Compartments,Fresh Food,,FALSE
Refridgerator,MIELE,KFN 14827 SDE ed,Germany,358,3.2603,3,321,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,MIELE,KTN 14840 SD ed/cs,Austria,364,3.6828,3.5,453,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,MIELE,KTN 14840 SD ed,Austria,364,3.6828,3.5,453,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,MIELE,KFN 9758 iD-3,Germany,366,2.6911,2.5,265,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Special,Freezer",,FALSE
Refridgerator,MIELE,KFN 9758 iD,Germany,366,2.6911,2.5,265,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Special,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR430MW,Thailand,505,2.3766,2,431,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR431MLS,Thailand,505,2.3766,2,431,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR294MIS,Thailand,404,2.4624,2,296,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR293MW,Thailand,404,2.4624,2,296,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRF752DSS,"""Korea, Republic of""",875,1.484948472,1,752,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer,Ice making",,TRUE
Refridgerator,SAMSUNG ELECTRONICS,SRS583NW,China,720,1.737809588,1.5,584,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRS877GDHLS,"""Korea, Republic of""",920,1.6766,1.5,877,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer,Special",,TRUE
Refridgerator,SAMSUNG ELECTRONICS,SRF731GDLS,"""Korea, Republic of""",710,2.2051,2,731,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer,Special,Ice making",,TRUE
Refridgerator,SAMSUNG ELECTRONICS,SR236MW,Thailand,338,2.7443,2.5,238,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SR215MW,Thailand,340,2.5676,2.5,216,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRF800WGDLS,"""Korea, Republic of""",780,2.013298099,2,801,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer,Special,Ice making",,TRUE
Refridgerator,SAMSUNG ELECTRONICS,SR390TLS,Thailand,460,2.533416972,2.5,390,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRL449EW,Thailand,382,3.555831956,3.5,450,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRL450ELS,Thailand,382,3.555831956,3.5,450,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRL539NLS,"""Korea, Republic of""",554,2.518518627,2.5,539,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRL538NW,"""Korea, Republic of""",554,2.518518627,2.5,539,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRL539NP,"""Korea, Republic of""",554,2.518518627,2.5,539,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRS600NLS,"""Korea, Republic of""",672,2.064000249,2,600,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRF527DSLS,China,637,1.929459769,1.5,527,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRF639GDSS,"""Korea, Republic of""",750,1.69607856,1.5,639,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer,Ice making",,TRUE
Refridgerator,SAMSUNG ELECTRONICS,SRS813HDGT,"""Korea, Republic of""",710,2.514213808,2.5,813,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer,Special",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRS709GNW,"""Korea, Republic of""",720,2.152368969,2,710,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,GE,RCA24KGBF****,Mexico,664,2.307540779,2,666,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,TRUE
Refridgerator,GE,GCA23LBY****,Mexico,741,1.977,1.5,687,Designation,Refrigerator/Freezer,Configuration,Side by Side,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,DAEWOO,FR-360,"""Korea, Republic of""",450,2.397603338,2,353,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,MITSUBISHI ELECTRIC,MR-Z65W*****,Japan,487,3.50319031,3.5,692,Designation,Cooled appliance,Configuration,Upright,Compartments,"Fresh Food,Short term frozen food,Freezer,Special,Freezer",,FALSE
Refridgerator,Continental,HS-390CN,China,400,2.6728,2.5,300,Designation,Freezer,Configuration,Chest,Compartments,Freezer,,FALSE
Refridgerator,Continental,HS-260CN,China,310,2.8874,2.5,200,Designation,Freezer,Configuration,Chest,Compartments,Freezer,,FALSE
Refridgerator,AVITA,900854,China,300,1.5549,1.5,82,Designation,Freezer,Configuration,Upright,Compartments,Freezer,,FALSE
Refridgerator,AVITA,Item 900249,China,295,1.0322,1,116,Designation,Refrigerator,Configuration,Upright,Compartments,"Fresh Food,Chill",,FALSE
Refridgerator,DOME,900064,China,320,0.7138,1,115,Designation,Refrigerator,Configuration,Upright,Compartments,"Fresh Food,Chill",,FALSE
Refridgerator,SAMSUNG ELECTRONICS,SRL635NLS,Mexico,495,3.273481178,3,635,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,BRILCON,GT465SS,Turkey,453,2.7047,2.5,425,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,BRILCON,GT465LS,Turkey,453,2.7047,2.5,425,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,BRILCON,GT465W,Turkey,453,2.7047,2.5,425,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,ARISTON,MBL 300 F (FE),China,573,1.3215,1,315,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,TURBO LINE,BRF208W,China,375,2.3252,2,226.4,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,TURBO LINE,BFRC-10,China,233,2.8189,2.5,100,Designation,Freezer,Configuration,Chest,Compartments,Freezer,,FALSE
Refridgerator,TURBO LINE,BRF-115A,China,320,0.7138,1,115,Designation,Refrigerator,Configuration,Upright,Compartments,"Fresh Food,Chill",,FALSE
Refridgerator,Scholtes,RCB333 VE FF T(EX),Italy,537,1.172388681,1,278,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,Palsonic,PAL120SS,China,250,1.681717429,1.5,117,Designation,Refrigerator,Configuration,Upright,Compartments,"Fresh Food,Ice making",,FALSE
Refridgerator,FISHER & PAYKEL,E406BLE,Thailand,541,2.0055,2,404,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E406BRE,Thailand,541,2.0055,2,404,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,HEC,HCVF85,China,248,2.3358,2,85,Designation,Freezer,Configuration,Chest,Compartments,Freezer,,FALSE
Refridgerator,ORACLE BY HAIER,HOVF85,China,248,2.3358,2,85,Designation,Freezer,Configuration,Chest,Compartments,Freezer,,FALSE
Refridgerator,HEC,HCVF147,China,345,1.9279,1.5,146,Designation,Freezer,Configuration,Upright,Compartments,Freezer,,FALSE
Refridgerator,Haier,HTMR480SS,Thailand,507,2.5768,2.5,475,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Freezer,Fresh Food",,FALSE
Refridgerator,Haier,HTMR480W,Thailand,507,2.5768,2.5,475,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Freezer,Fresh Food",,FALSE
Refridgerator,ORACLE BY HAIER,HOBF115,China,270,1.3746,1,115,Designation,Refrigerator,Configuration,Chest,Compartments,"Fresh Food,Ice making",,FALSE
Refridgerator,HEC,HCAF245,China,358,1.0162,1,245,Designation,Refrigerator,Configuration,Upright,Compartments,Fresh Food,,FALSE
Refridgerator,FISHER & PAYKEL,E442BLMFD,Thailand,563,2.011,2,442,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E442BRMFD,Thailand,563,2.011,2,442,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E442BLXD,Thailand,563,2.011,2,442,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E442BRXFD,Thailand,563,2.011,2,442,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E442BLM,Thailand,563,2.011,2,442,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E442BRM,Thailand,563,2.011,2,442,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E442BRX,Thailand,563,2.011,2,442,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E442BLX,Thailand,563,2.011,2,442,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E442BRE; E442BLE,Thailand,563,2.011,2,442,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E442BRT; E442BLT,Thailand,563,2.011,2,442,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,HEC,HCVF175,China,350,2.1851,2,175,Designation,Freezer,Configuration,Side by Side,Compartments,Freezer,,FALSE
Refridgerator,FISHER & PAYKEL,E522BLMFD,Thailand,615,2.005,2,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E522BRMFD,Thailand,615,2.005,2,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E522BLXFD,Thailand,615,2.005,2,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E522BRXFD,Thailand,615,2.005,2,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E522BLM,Thailand,615,2.005,2,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E522BRM,Thailand,615,2.005,2,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E522BLX,Thailand,615,2.005,2,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E522BRX,Thailand,615,2.005,2,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E522BRE; E522BLE,Thailand,615,2.005,2,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E522BRT; E522BLT,Thailand,615,2.005,2,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,Haier,HTMR575W,Thailand,506,2.9887,2.5,574,Designation,Refrigerator,Configuration,Upright,Compartments,"Freezer,Fresh Food",,FALSE
Refridgerator,Haier,HTMR575SS,Thailand,506,2.9887,2.5,574,Designation,Refrigerator,Configuration,Upright,Compartments,"Freezer,Fresh Food",,FALSE
Refridgerator,Haier,HTMR575**,Thailand,506,2.9887,2.5,574,Designation,Refrigerator,Configuration,Upright,Compartments,"Freezer,Fresh Food",,FALSE
Refridgerator,Haier,HBF165,China,308,0.9282,1,123,Designation,Refrigerator,Configuration,Upright,Compartments,"Fresh Food,Ice making",,FALSE
Refridgerator,FISHER & PAYKEL,E522BLE3,Thailand,540,2.50260344,2.5,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
Refridgerator,FISHER & PAYKEL,E522BRE3,Thailand,540,2.50260344,2.5,519,Designation,Refrigerator/Freezer,Configuration,Upright,Compartments,"Fresh Food,Freezer",,FALSE
