Appliance,Brand,Model.No,Country,CEC_,New.SRI,New.Star,Tot.Wat.Cons,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value
Clothes Washer,HOMEMAKER,HMXQB50-808GF,China,499,1.58,1.5,120,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MAYTAG,MAF1675,United Kingdom,265,4.16954,4,76,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L74800,Italy,350,3.386,3,68.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BLANCO,BFW812,Turkey,390,3.5239,3.5,68.5,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MISTRAL,MTLW7,China,1095,0.2681,1,188.4,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WH70F60W1,Turkey,374,3.2246,3,65,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFE1070BD,Italy,475,2.835977,2.5,62,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFE1075BD,Italy,475,2.835977,2.5,62,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE18060AU,Thailand,400,2.699,2.5,54.4,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWT806SB,Thailand,830,1.5,1.5,67.3,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,MAYTAG,MAH22PDAGW,United States,618,1.5532,1.5,77.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MAYTAG,MAH22PNAGW,United States,618,1.5532,1.5,77.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,LL1620,Italy,215,4.49,4,68.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L86800,Italy,215,4.49,4,68.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LUMINA,XQB90-701CLPS,China,655,2.2305,2,129.3,9,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MIELE,W1712,Germany,183,4.58589,4.5,51.8,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TELMANN,XQB45-269GPS,China,402,1.8585,1.5,84.2,4.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H756,Thailand,790,1.411437,1,120.2,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,TELMANN,XQB90-701CLPS,China,655,2.2305,2,129.3,9,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD-1458RD,"""Korea, Republic of""",265,4.5220736,4.5,67.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1457RD,"""Korea, Republic of""",265,4.5220736,4.5,67.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Haier,HWM1270K,China,368,3.2606,3,69.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HELLER,AWM600,China,551,1.73,1.5,136,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,INDESIT,SIXL106,Italy,494,2.66733,2.5,65.4,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L62800,Italy,350,3.33,3,69,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Haier,HWMP60TLF,China,595,1.547409,1.5,122.7,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SMEG,SWD1600,Italy,258,3.49,3,47,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SMEG,LSE1600,Italy,258,3.49,3,47,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SMEG,SM650EL,Chile,1045,0.29,1,154,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SMEG,SWF1600,Italy,261,3.46,3,52,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIDEA,MQB80-700B,China,665,1.879,1.5,141,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MIDEA,MQB80-700,China,665,1.879,1.5,141,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,WHIRLPOOL,WFS1273BD,China,375,3.39,3,64.4,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1071BD,China,360,3.39,3,63.3,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1285AW,Italy,435,3.37,3,83.4,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,PANASONIC,NA-148VG3 WAU,China,250,4.6051,4.5,64.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELBA,WA65T60M*,Thailand,562,2.02591,2,92,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELBA,WA55T56M*,Thailand,464,2.07317,2,73,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,CLASSIQUE,CL6EL,Chile,947,0.38,1,146.3,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD12585FD6,"""Korea, Republic of""",385,4.017698725,4,0,10,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,BOSCH,WAE24461AU,Thailand,232,4.32,4,72,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BMC,BTWM501,China,516,1.39,1,137,5,Type,Drum,Loading,Top,Machine Action,Drum
Clothes Washer,Stirling,XQB70-670GPS,China,527,2.444317526,2,0,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,SWF85561,Thailand,302,3.02,3,54.81,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H950,"""Korea, Republic of""",620,2.7182,2.5,96.5,9.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Galanz,XQG70-A212PE,China,259,4.01,4,53.03,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD12495FD,"""Korea, Republic of""",340,4.0273,4,73.6,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD12490FD,"""Korea, Republic of""",340,4.0273,4,73.6,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14030D6,"""Korea, Republic of""",340,4.0227,4,70.3,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MAYTAG,MAF1060AAW,United Kingdom,232,3.7661,3.5,61.2,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,45S710E,Thailand,344,3.277,3,67.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1276BD,China,405,3.2152,3,62.5,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,CONIA,CWM5003T,China,516,1.42,1,140,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,Technika,TWDC84,Italy,492,3.025529492,3,0,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,MIDEA,AW50-9931,China,516,1.4271,1,139.63,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,BELLISSIMO,B6EPTL,China,595,1.547,1.5,121.3,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,INDESIT,SIXL106,Italy,470,2.78038,2.5,62.8,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,DAEWOO,DWF-901M,"""Korea, Republic of""",594,1.685,1.5,131.13,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG,J1043,China,294,3.679,3.5,56.1,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG,SW85ASP,Mexico,928,1.3819,1,106.31,8.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG,J1055,China,248,4.2557,4,73.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG,J1043,China,230,4.2439,4,71.02,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD11020D1,"""Korea, Republic of""",280,4.051597748,4,0,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MAYTAG,MAH7550AAW,United States,473,2.9089,2.5,103.3,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE24270AU,Thailand,223,4.1936,4,61,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG,J1255AV,China,253,4.2225,4,71.24,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-R807,"""Korea, Republic of""",939,1.20329899,1,172.1,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG,SW57APP,Thailand,587,1.3193,1,137,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,HITACHI,PS-99BSP,Thailand,701,2.046,2,125.23,8,Type,Non-Drum,Loading,Twin Tub,Machine Action,Agitator
Clothes Washer,NEC,NWTL506,China,450,1.7,1.5,121.25,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG,SW82ASP,Mexico,928,1.3819,1,106.31,8.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG,SW68ASP,Thailand,640,1.5269,1.5,134.3,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,NEC,NWTL456,China,450,1.5,1.5,108.7,4.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MIELE,W502,Germany,143,4.74,4.5,56.667,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1271BW,China,375,3.35,3,64.4,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1273BW,China,375,3.35,3,64.4,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,22S950M,"Australia,Thailand",798,2.065,2,136.1,9.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,BOSCH,WAE24460AU,Thailand,259,4.03,4,69,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,IW812,New Zealand,477,3.00299,3,104,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,BLANCO,BFW712,Turkey,475,2.76588,2.5,69.1,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BLANCO,BFW716,Turkey,475,2.76588,2.5,69.1,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BLANCO,BFW612,Turkey,507,2.20547,2,58.8,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BLANCO,BFW616,Turkey,507,2.20547,2,58.8,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-R1076,"""Korea, Republic of""",555,3.0998,3,102.6,10,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H9556,"""Korea, Republic of""",678,2.808,2.5,96.5,9.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,SW80USP,Thailand,659,2.1219,2,78.96,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,BLANCO,BFW68,Turkey,312,3.2088,3,61.3,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W1611,Germany,170,4.65347,4.5,52.7,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AVXL 129,Italy,303,3.86651,3.5,71.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AV 61,Italy,497,1.5959,1.5,85,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WESTINGHOUSE,LT609SA,Australia,496,2.077,2,79.8,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WESTINGHOUSE,LT608SA,Australia,496,2.077,2,79.8,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EWT959SA,"Australia,Thailand",537,3.02,3,97.6,9.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SPEED QUEEN,LTSA9,United States,560,2.49,2,91.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SPEED QUEEN,LTSA7,United States,560,2.49,2,91.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SPEED QUEEN,FTSA0,United States,560,2.49,2,91.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFE1485*D,Italy,595,2.658,2.5,72.54,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1274CB,China,430,3.030815,3,64,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1274CR,China,430,3.030815,3,64,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1274CD,China,430,3.030815,3,64,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,KLEENMAID,LTKA6,United States,560,2.49,2,91.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,KLEENMAID,LTKA5,United States,560,2.49,2,91.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG,J1255,China,253,4.2225,4,71.24,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG,J1055AV,China,248,4.2557,4,73.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG,SW62ASP,Thailand,695,1.1252,1,121.4,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG,J1045,China,230,4.2439,4,71.02,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG,J1045AV,China,230,4.2439,4,71.02,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WAE20261AU,Thailand,220,4.204,4,68,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BOSCH,WBB24751AU,United States,411,3.846,3.5,95.8,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWT806SA,"Australia,Thailand",456,3.007,3,81.4,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,KLEENMAID,KFL2000,United States,411,3.84647,3.5,96,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,PW 6065 PLUS LP,Germany,315,3.397256,3,57,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,IW712,Thailand,285,3.76616,3.5,92,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,Galanz,XQG60-A210TE,China,281,3.454139638,3,62.76,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Galanz,XQG60-A510TE,China,281,3.454139638,3,62.76,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Galanz,XQG60-A810TE,China,281,3.454139638,3,62.76,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,CANDY,GO 1282 D-04S,Italy,272,4.1633,4,77.9,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,WH60F60W*,Turkey,317,3.3194,3,51.25,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF7708N6W,China,256,4.05445,4,66,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,DAEWOO,DW-5014,"""Korea, Republic of""",444,1.32082,1,88.97,4,Type,Non-Drum,Loading,Twin Tub,Machine Action,Agitator
Clothes Washer,WHIRLPOOL,WFS1071BW,China,360,3.39,3,63.3,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,NEC,NW-452,"""Korea, Republic of""",615,0.7169,1,122.21,4.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MIELE,WT2670,Germany,199,4.2316,4,48.2,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WD8122CVW,"""Korea, Republic of""",420,3.88,3.5,85.28,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,WH60F60W1,Turkey,310,3.1801,3,57.4,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,AWF 60 MD,Turkey,310,3.1801,3,57.4,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WD8122CVB,"""Korea, Republic of""",420,3.88,3.5,85.28,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,6ALBR6245***,United States,664,1.26,1,125,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,CONIA,CWM7001T,China,615,1.84,1.5,176,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,CONIA,CWM5002F,China,358,2.209,2,51,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Telmann,XQB70-670GPS,China,527,2.444317526,2,0,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,BOSCH,WAE18060AU,Thailand,206,4.01688,4,62,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W3725,Germany,202,4.404,4,54.1,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,J845,China,239,4.1166,4,71.28,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,CENTREX,CTW80700,China,647,2.01,2,133.4,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,TIAG,TWF-65,"""Korea, Republic of""",278,3.5212,3.5,64.58,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AVXL 105,Italy,358,3.25905,3,68,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WF-T656,Thailand,752,1.16377039,1,142.1,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H755TH,Thailand,873,1.15841506,1,168.9,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,WHIRLPOOL,SPORTS65W,China,370,3.049803647,3,0,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,6AWTW5700XW1,United States,530,2.50285192,2.5,0,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,CANDY,GO W496D-01S,Italy,300,4.0845,4,95.3,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TELMANN,XQB60-803CLPS,China,501,2.00233,2,99.2,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,GALANZ,XQG70-A112PE,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIDEA,MQB60-660F,China,443,2.172,2,146.3,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MIDEA,MQB60-660,China,443,2.172,2,146.3,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,CANDY,GO 107-04S,Italy,259,3.78385,3.5,70.9,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H550,China,475,2,2,78,5.5,Type,Non-Drum,Loading,Top,Machine Action,Pulsator
Clothes Washer,ELECTROLUX,EWF14811,Thailand,334,4,4,55.63,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1256RD,"""Korea, Republic of""",295,4.54881149,4.5,85,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1255RD,"""Korea, Republic of""",295,4.54881149,4.5,85,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,PANASONIC,NA-140VX3,China,310,4.5118,4.5,80.1,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TELMANN,XQB45-268GPS,China,402,1.8585,1.5,84.2,4.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD-13050SD,"""Korea, Republic of""",385,4.0067,4,83.6,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG,B1245AV,China,212,3.980577,3.5,48.2,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-12498FD,"""Korea, Republic of""",340,4.0273,4,73.6,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-12490FD,"""Korea, Republic of""",340,4.0273,4,73.6,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWN14991W,Italy,238,4.57,4.5,65.5,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H800,"""Korea, Republic of""",543,2.6649,2.5,79.7,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,ELECTROLUX,EWF1282R,Thailand,285,4.21,4,67.87,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWF1282B,Thailand,285,4.21,4,67.87,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWF1282G,Thailand,285,4.21,4,67.87,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWF1282,Thailand,285,4.21,4,67.87,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELBA,WA55T57W1,China,549,1.56132,1.5,146.81,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,LG,WF-T750,Thailand,640,2.07,2,76.1,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD14700RD,"""Korea, Republic of""",212,4.5094385,4.5,71.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD13020D1,"""Korea, Republic of""",300,4.092,4,62.8,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1458RD,"""Korea, Republic of""",247,4.67291722,4.5,67.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD-1457RD,"""Korea, Republic of""",247,4.67291722,4.5,67.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD11022D6,"""Korea, Republic of""",280,4.051597748,4,0,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,PANASONIC,NA-148VX3,China,250,4.537,4.5,57.6,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,STIRLING,XQB60-803CLPS,China,490,2.0077,2,99.2,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,ZEROWATT,EWZ 128DF-AUS,China,465,3,3,97.1,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD13022D6,"""Korea, Republic of""",300,4.04740098,4,0,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Teco,FW7512C2**,China,334,3.619,3.5,63.6,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Teco,FW7512E2**,China,334,3.619,3.5,63.6,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H8006,"""Korea, Republic of""",580,2.7374,2.5,79.7,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,PANASONIC,NA-140VG3,China,310,4.5118,4.5,80.1,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM-8LV4,Turkey,302,4.0908,4,63.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM-8AV4,Turkey,302,4.0908,4,63.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM-8BV4,Turkey,302,4.0908,4,63.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM-8SSV4,Turkey,302,4.0908,4,63.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM-8WSV4,Turkey,302,4.0908,4,63.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BRILCON,WM-8WV4,Turkey,302,4.0908,4,63.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFE1210CD,Germany,435,3.533,3.5,93.1,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,WHIRLPOOL,WFS1073DD,China,525,2.507891,2.5,63.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,KLEENMAID,LTK96,United States,588,2.47,2,103,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,KLEENMAID,LTK95,United States,588,2.47,2,103,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H756,Thailand,736,1.5744128,1.5,106.2,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,ELBA,WA55T57W1,China,549,1.56132,1.5,146.81,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,SWT605SA,Thailand,334,3.005,3,61.5,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIEMENS,WM16S741AU,Germany,244,4.528,4.5,78.7,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,PANASONIC,NA-148VG3,China,250,4.537,4.5,57.6,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SPEED QUEEN,LWS17,United States,809,1.29,1,160.8,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SPEED QUEEN,LWS42,United States,809,1.29,1,160.8,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,NEC,NW-752,"""Korea, Republic of""",662,1.8047,1.5,154.27,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,NEC,NW-4001,"""Korea, Republic of""",444,1.3181,1,88.97,4,Type,Non-Drum,Loading,Twin Tub,Machine Action,Impeller
Clothes Washer,NEC,NW-652,"""Korea, Republic of""",594,1.685,1.5,131.13,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,FISHER & PAYKEL,WL80T65DW1,Thailand,369,3.82757,3.5,81.69,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,WL80T65CW1,Thailand,369,3.82757,3.5,81.69,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WHIRLPOOL,SPORTS85W,Italy,595,2.658493064,2.5,72.54,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,MW512; WA55T56M*,Thailand,495,1.94255,1.5,76.86,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,PANASONIC,NA-148VX3 WAU,China,250,4.6051,4.5,64.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,FISHER & PAYKEL,WA65T60M*,New Zealand,562,2.02591,2,92,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
