Submit_ID,Brand_Reg,Model_No,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class
54924,VOXSON,VLCD40CP,Australia,China,102.08,4463.9,LCD,0.73,0.0,0.0,131.2,3.5,3.995,483.0,Approved,2016-01-20,,
51006,TEAC,LE1978HD,Australia,China,47.0,1041.6,LCD (LED),0.31,0.0,0.0,27.0,6.0,6.138,101.0,Approved,2015-07-19,,
46358,SONIQ,iV190T,Australia,China,48.3,1045.5,LCD,0.96,0.0,0.0,32.8,5.0,5.192,125.0,Approved,2013-06-15,,
56332,OiTV,37LC120,Australia,China,95.0,4237.1,LCD,0.58,0.0,0.0,112.17,4.0,4.496,413.0,Approved,2016-05-01,,
56060,CONIA,CL3201HDR,Australia,China,80.01,2736.6,LCD,0.84,0.0,0.0,101.9,3.0,3.281,377.0,Approved,2016-03-02,,
51667,AARI,32GL,Australia,"""Korea, Republic of""",81.28,2765.0,LCD,1.0,0.0,0.0,127.99,2.0,2.301,473.0,Approved,2013-06-15,,
59000,pangoo,LE-24A31,Australia,China,59.69,1528.5,LCD (LED),0.45,0.0,0.0,35.55,6.0,6.009,133.0,Approved,2016-07-19,,
59000,pangoo,LE-24S600F,Australia,China,59.69,1528.5,LCD (LED),0.45,0.0,0.0,35.55,6.0,6.009,133.0,Approved,2016-07-19,,
50856,LG,47LX9500-TA,"Australia,New Zealand",Indonesia,119.29,6080.2,LCD (LED),0.09,0.0,0.0,108.36,5.5,5.685,435.0,Approved,2015-05-26,,
52167,EI8HT,MTV-2401A,Australia,China,59.774,1526.5,LCD,0.3,40.1,1.0,41.5,4.5,4.958,168.0,Approved,2015-07-25,,
51546,SHARP,LC-52LE820X,"Australia,New Zealand",Malaysia,132.0,7465.0,LCD (LED),0.3,16.0,0.5,89.2,7.0,7.756,330.0,Approved,2015-06-27,,
47136,TEAC,LCDV1957DVR,Australia,China,48.34,1049.6,LCD,0.84,0.0,0.0,38.77,4.5,4.507,146.0,Approved,2015-01-21,,
45731,LG,42SL90QD-AA,"Australia,New Zealand","""Korea, Republic of""",107.0,4867.57,LCD (LED),0.45,0.0,0.0,88.68,5.5,5.675,358.0,Approved,2014-09-30,,
45717,LG,37SL80YD-AA,"Australia,New Zealand","""Korea, Republic of""",94.0,3776.35,LCD,0.44,0.0,0.0,120.7,3.5,3.564,461.0,Approved,2014-09-30,,
45735,LG,55LH95QD-AA,"Australia,New Zealand","""Korea, Republic of""",140.0,8230.12,LCD (LED),2.95,0.0,0.0,187.2,4.5,4.581,733.0,Approved,2014-09-30,,
45739,LG,60PS70FD-AA,"Australia,New Zealand","""Korea, Republic of""",152.0,9882.76,Plasma,0.44,0.0,0.0,260.8,3.5,3.83,1027.0,Approved,2014-09-30,,
57971,LG,32LK455C-TA,"Australia,New Zealand",Indonesia,80.13,2744.0,LCD,0.31,0.0,0.0,67.5,4.5,4.787,270.0,Approved,2016-06-05,,
46608,LG,37LH40FD-AA,"Australia,New Zealand",Indonesia,93.98,3776.35,LCD,0.36,0.0,0.0,108.0,3.5,3.743,443.0,Approved,2014-10-08,,
58982,LG,32LK335H-TB,"Australia,New Zealand","""Korea, Republic of""",80.13,2744.0,LCD,0.46,0.0,0.0,75.45,4.0,4.24,305.0,Approved,2016-07-19,,
60436,SHARP,LC-52LE835X,"Australia,New Zealand",Malaysia,132.0,7465.0,LCD (LED),0.11,17.03,0.5,83.1,8.0,8.08,307.0,Approved,2016-08-30,,
45655,LG,22LH20D-AA,"Australia,New Zealand",Indonesia,56.0,1281.46,LCD,0.49,0.0,0.0,37.74,4.5,4.825,154.0,Approved,2014-09-30,,
46614,LG,42LH40FD-AA,"Australia,New Zealand",Indonesia,106.68,4867.57,LCD,0.37,0.0,0.0,130.74,4.0,4.071,512.0,Approved,2014-10-08,,
55852,LG,42LV3500-TA,"Australia,New Zealand",Indonesia,106.73,4867.7,LCD,0.07,0.0,0.0,63.48,7.0,7.178,256.0,Approved,2016-02-01,,
48838,LG,42PJ350-AB,"Australia,New Zealand","""Korea, Republic of""",106.68,4789.8,Plasma,0.1,0.0,0.0,132.7,4.0,4.205,490.0,Approved,2015-03-08,,
